2024	04	12	02	2.036	3.921	13.2	1018.5	53	12
2024	04	12	03	2.459	4.336	12.8	1018.6	57	12
2024	04	12	04	2.821	4.688	13.1	1018.6	53	11.9
2024	04	12	05	3.189	5.049	12.9	1018.4	53	11.8
2024	04	12	06	3.414	5.28	12.7	1018.5	53	11.8
2024	04	12	07	3.525	5.391	12.8	1018.3	53	11.7
2024	04	12	08	3.499	5.357	12.6	1018.3	55	11.6
2024	04	12	09	3.043	4.914	12.3	1018.4	56	11.6
2024	04	12	10	2.693	4.574	12.2	1018.9	57	11.6
2024	04	12	11	2.473	4.365	12.7	1018.8	53	11.6
2024	04	12	12	2.256	4.139	12.7	1019	54	11.6
2024	04	12	13	2.249	4.137	13.4	1019.4	52	11.6
2024	04	12	14	2.347	4.228	13.6	1019.8	53	11.7
2024	04	12	15	2.74	4.606	14	1019.8	56	11.8
2024	04	12	16	3.205	5.06	15.3	1019.7	55	11.9
2024	04	12	17	3.627	5.483	16.5	1019.2	48	12
2024	04	12	18	3.878	5.728	17.1	1018.6	43	12.2
2024	04	12	19	4.013	5.864	14.4	1018.3	64	12
2024	04	12	20	3.975	5.833	14.5	1018.3	67	12.2
2024	04	12	21	3.596	5.465	16.7	1018.3	49	12.2
2024	04	12	22	3.098	4.976	16.3	1018.4	50	12.1
2024	04	12	23	2.784	4.674	14.8	1018.8	56	12.1
2024	04	13	00	2.405	4.293	14.6	1019	55	12.2
2024	04	13	01	2.21	4.088	13.9	1019.2	58	12.1
2024	04	13	02	2.093	3.983	13.7	1019.4	58	12
2024	04	13	03	2.172	4.057	13.4	1019.6	61	11.9
2024	04	13	04	2.502	4.368	13.4	1019.4	60	11.9
2024	04	13	05	2.764	4.633	13.2	1019.2	59	11.9
2024	04	13	06	3.047	4.906	13.2	1019	59	11.8
2024	04	13	07	3.201	5.074	13.1	1019.1	60	11.8
2024	04	13	08	3.306	5.165	12.9	1018.5	59	11.8
2024	04	13	09	3.245	5.122	12.5	1018.5	62	11.7
2024	04	13	10	2.933	4.812	12.5	1018.3	63	11.7
2024	04	13	11	2.67	4.555	12.1	1018.2	62	11.6
2024	04	13	12	2.517	4.396	13.2	1018	58	11.6
2024	04	13	13	2.438	4.325	14.4	1018.2	55	11.6
2024	04	13	14	2.458	4.337	15.5	1018.5	54	11.7
2024	04	13	15	2.588	4.465	17.6	1018.4	52	11.8
2024	04	13	16	2.946	4.812	19.2	1018.4	50	12
2024	04	13	17	3.279	5.135	20.6	1018	41	12.1
2024	04	13	18	3.587	5.441	21	1017.3	38	12.2
2024	04	13	19	3.792	5.648	21.4	1017	39	12.2
2024	04	13	20	3.85	5.699	21.6	1017.3	39	12.2
2024	04	13	21	3.775	5.635	20.5	1017.2	43	12.1
2024	04	13	22	3.477	5.343	19.4	1016.8	46	12.1
2024	04	13	23	3.095	4.977	18.2	1016.9	49	12.1
2024	04	14	00	2.803	4.696	16.2	1017.7	56	12.1
2024	04	14	01	2.506	4.386	16.1	1017.9	55	12
2024	04	14	02	2.357	4.241	16	1018	55	12
2024	04	14	03	2.234	4.124	16.2	1018	55	12
2024	04	14	04	2.325	4.207	16.1	1017.9	56	12
2024	04	14	05	2.499	4.387	15.6	1017.6	59	12
2024	04	14	06	2.716	4.591	15.6	1017.4	56	11.9
2024	04	14	07	2.925	4.801	15.4	1017.2	56	11.9
2024	04	14	08	3.076	4.944	15.2	1016.9	57	11.9
2024	04	14	09	3.13	4.999	14.6	1017	58	11.9
2024	04	14	10	3.1	4.971	15.4	1016.6	56	11.9
2024	04	14	11	2.971	4.85	15.3	1016.5	56	11.9
2024	04	14	12	2.793	4.675	13.3	1016.2	64	11.9
2024	04	14	13	2.708	4.588	14.9	1016.7	59	11.9
2024	04	14	14	2.643	4.531	16.4	1016.7	57	12
2024	04	14	15	2.698	4.575	16.9	1016.6	59	12.1
2024	04	14	16	2.807	4.687	18	1016.7	57	12.2
2024	04	14	17	3.045	4.911	18.9	1015.7	54	12.2
2024	04	14	18	3.287	5.145	19.7	1014.5	49	12.3
2024	04	14	19	3.536	5.396	15.8	1013.8	73	12.3
2024	04	14	20	3.681	5.537	20.2	1013.2	47	12.3
2024	04	14	21	3.736	5.598	14.7	1013.2	81	12.4
2024	04	14	22	3.692	5.561	14.9	1013.6	75	12.5
2024	04	14	23	3.504	5.379	14.7	1014.2	73	12.6
2024	04	15	00	3.229	5.105	13.1	1014.5	82	12.7
2024	04	15	01	2.968	4.852	13.8	1014.6	76	12.7
2024	04	15	02	2.725	4.612	12.3	1014.6	86	12.7
2024	04	15	03	2.534	4.427	11.7	1014.4	84	12.8
2024	04	15	04	2.47	4.357	11.4	1013.9	90	12.8
2024	04	15	05	2.468	4.346	11.9	1013.8	84	12.8
2024	04	15	06	2.546	4.422	10.8	1014	88	12.7
2024	04	15	07	2.701	4.579	10.4	1013.4	85	12.7
2024	04	15	08	2.885	4.758	10.9	1012.9	90	12.4
2024	04	15	09	2.998	4.872	10.6	1013.5	90	12.4
2024	04	15	10	3.089	4.961	9.8	1013.6	94	12.3
2024	04	15	11	3.107	4.979	10.4	1013.9	99	12.3
2024	04	15	12	3.12	4.991	12.1	1014.1	99	12.3
2024	04	15	13	3.02	4.894	12.3	1014.4	100	12.3
2024	04	15	14	2.972	4.845	12.7	1014.3	97	12.4
2024	04	15	15	2.872	4.756	13.3	1014.3	90	12.5
2024	04	15	16	2.885	4.76	13.9	1013.5	83	12.6
2024	04	15	17	2.932	4.793	14.3	1013.5	82	12.7
2024	04	15	18	3.04	4.873	14.4	1012.9	81	12.9
2024	04	15	19	3.263	5.105	14.3	1012.2	84	13
